Star,Title_cn,Title_en
3星,丽江绿蚂蚁客栈,
5星,丽江火车站,
3星,崇圣寺三塔,
3星,大理文献路,
3星,大理火车站,
3星,大理角落客栈,
3星,人民路,
5星,大理古城翠花爱酸菜别院,
3星,昆明火车站,
3星,天龙八部影视城,
3星,苍山,The CangShan Mountain
5星,洱海,
5星,大理古城,
3星,洋人街,
3星,大理古城-五华楼,
5星,双廊,
5星,杨顺宝喜洲粑粑,
2星,乳扇,
3星,旺角,Mong Kok
5星,海港城,Harbour City
5星,中环,Central
5星,兰桂坊,Lan Kwai Fong
5星,富豪雪糕流动车,Mister Softee
3星,上海杜莎夫人蜡像馆,
5星,尼农峡谷,
5星,束河四方街,
5星,白马雪山,
3星,独克宗古城,
3星,钟楼,
3星,老孙家饭庄(文景路店),
3星,大雁塔北广场音乐喷泉,The big wild goose pagoda fountain
3星,回民街,
5星,华山,
5星,平遥古城,The AncientCity of Ping Yao
3星,塔尔寺,
3星,茶卡盐湖,
5星,二郎剑景区,
5星,庐山三叠泉,
5星,新葡京酒店,Grand Lisboa Hotel
3星,大理古城,
4星,崇圣寺三塔,
3星,洋人街,
3星,石林风景区,
5星,太平山顶,
5星,香港大学,The University of Hong Kong
5星,至尊喷射船(往返港澳),TurboJet
5星,灵隐寺,LingYin Temple
5星,南宋御街,
5星,外婆家(武林广场),
5星,乌镇-酒吧街,
5星,镇远古镇,
5星,耕读记,
5星,西江半山居观景客栈,
5星,嘎歌古巷,
5星,西江千户苗寨,Xijiang Miao Village
4星,凡尔赛宫,Château de Versailles
4星,Chez Jenny,Chez Jenny
4星,红磨坊,
5星,Les Apotres de Pigalle,
5星,法国圣心大教堂,
5星,卢浮宫,Louvre Museum
4星,La Maree,La Marée
5星,Laduree,Laduree
5星,莎士比亚书店,Shakespeare&Company
5星,塞纳河,Seine River
5星,Restaurant Guy Savoy,Restaurant Guy Savoy
4星,兵卫向阳阁,Hyoe Koyokaku
4星,横滨樱木町华盛顿酒店,Yokohama Sakuragicho Washington Hotel
4星,大阪兼吉旅馆,Osaka Kaneyoshi Ryokan Hotel
4星,英国国家美术馆,TheNationalGallery
5星,哈罗德百货,Harrods
5星,贝蒂茶室,Bettys Cafe and Tea Rooms
3星,水上伯顿,Bourton-on-the-Water
5星,拜伯里,Bibury
5星,女王陛下剧院,Her Majesty's Theatre
3星,公园广场河畔俱乐部&酒店,Plaza on the River
4星,Plough Inn,Plough Inn
4星,Burger & Lobster,Burger & Lobster
5星,魔力城堡酒店,The Witchery by the Castle
5星,查茨沃斯庄园,Chatsworth House
4星,日月潭蜜月楼饭店,Sun Moon Lake Honeymoon Hotel
4星,白熊屋民宿,Villa Relax
4星,岩手旅店,Rockhand Homestay
4星,日月潭国家风景区,Sun Moon Lake
4星,清境农场,
4星,垦丁大街/垦丁大街夜市,Kending Street
3星,鹅銮鼻公园,Ngoluanpi Park
4星,小杜包子,
4星,国立海洋生物博物馆,National Museum of Marine Biology and Aquarium
4星,池上便当,
3星,公正包子店,
3星,花莲立川渔场,
4星,云山水自然生态农庄,
3星,光复糖厂,Recovery of sugar mill
4星,林田山林场,
4星,满妹猪脚,
4星,鲤鱼潭,Liyu Lake
3星,吉安庆修院,
3星,猴硐,Houtong Village
4星,十分车站,
4星,菁桐站,Kim at the railway station
3星,赖阿婆芋圆,
3星,九份老街,
4星,九份,
3星,台北故宫博物院,Taipei's National Palace Museum
4星,王品牛排(中山北店),
4星,中正纪念堂,Chiang Kai-Shek Memorial Hall
3星,自由广场,Taipei free square
4星,章鱼小丸子,
4星,宁夏夜市,
4星,台北101景观台,
4星,淡水情人桥,The Lover's Bridge
4星,富宏牛肉面,
5星,格雷梅套房酒店,Goreme Suites
4星,因瓦古城,Inwa
4星,彬乌伦城区,Pyin U Lwin
5星,伊洛瓦底江,Irrawaddy River
5星,茵莱湖,Inle Lake
4星,月牙泉,
3星,茶卡盐湖,
2星,黑城遗址,
4星,居延海,
5星,胡杨林景区,
5星,阿尼克城堡,Alnwick Castle
4星,约克大教堂,York Minster
4星,剑桥大学,University of Cambridge
4星,千禧桥,Millennium Bridge
4星,圣保罗大教堂,St. Paul's Cathedral
5星,大英博物馆,British Museum
5星,伦敦眼,London Eye
3星,格尔木火车站,
3星,德令哈站,
2星,西宁站,
5星,宁波香格里拉大酒店,Shangri La Hotel Ningbo
5星,纳木错,Namtso
4星,扎西岗村,
3星,老虎嘴水电站,
4星,大昭寺,
4星,卡若拉冰川,
5星,羊卓雍措,
4星,红钢琴酒吧,The Red Piano
4星,斑黛喀蒂,Banteay Kdei
3星,塔逊,Ta Som
3星,癞王坛,Terrace of the Leper King
3星,德令哈,
3星,兰州火车站,LanZhou Railway Station
4星,青海湖,Qinghai Lake
5星,拉萨香格里拉大酒店,"Shangri-La Hotel, Lhasa"
4星,马子禄牛肉面(火车站店),
4星,皇家浴池,Srah Srang
4星,卧佛寺,Temple of the Reclining Buddha
5星,玉佛寺,Temple of the Emerald Buddha
4星,iBerry(清迈宁曼路店),
5星,兰纳建筑中心,Lanna Architecture Center
3星,宁曼路,Nimmana Haeminda Road
5星,双龙寺,Wat Phra That Doi Suthep
4星,帕辛寺,Wat Phra Singh
5星,契迪龙寺,Wat Chedi Luang
4星,清曼寺,Wat Chiang Man
3星,三王纪念碑,Three Kings Monument
3星,塔佩门,Tha Phae Gate
3星,廊曼国际机场,Don Mueang International Airport
4星,@清迈酒店,At Chiang Mai
3星,巴孔寺,Bakong
4星,神牛寺,Preah Ko
4星,班提色玛寺,Banteay Samre
4星,空中宫殿,Phimeanakas
4星,吴哥城南门,Angkor Thom South Gate
4星,Wawee Coffee(Charoen Raj Road店),Wawee Coffee
4星,The Salad Concept,The Salad Concept
4星,长颈族村,Long Neck Village
4星,湄登大象训练营,Maetaeng Elephant Park
5星,大皇宫,Grand Palace
4星,兰花和蝴蝶园,Bai Orchid and Butterfly Farm
4星,清迈古城,Chiang Mai Old City
5星,清迈夜间动物园,Chiang Mai Night Safari
3星,Mango Tango,Mango Tango
4星,崩密列,Beng Mealea
4星,圣剑寺,Preah Khan
5星,吴哥寺,Angkor Wat
3星,战象平台,Terrace of the Elephants
4星,龙蟠水池,Neak Pean
4星,东湄本寺,Eastern Mebon
5星,女王宫,Banteay Srei
4星,比粒寺,Pre Rup
5星,巴戎寺,Bayon Temple
4星,巴芳寺,Baphuon
4星,塔普伦寺,Ta Prohm
2星,南岳大庙,
4星,扬州狮子楼大酒店,
4星,武夷山风景区,
5星,光明顶,
4星,黄山徽舍民宿客栈,
2星,7天连锁酒店宜昌万达广场店,7Days Inn Yichang Wanda Plaza
4星,武夷山途家欢墅度假别墅(武夷水庄),
4星,宏村风景区,
4星,塔川景区,
4星,黄山徽舍民宿客栈,Hui Boutique Hotel
4星,广州酒家(文昌总店),
3星,沙面,
3星,石室圣心大教堂,Shishi Sacred Heart Cathedral
4星,广州塔,
4星,江南阿二(龙井路店),
4星,新开元大酒店(杭州西湖店),Xinkaiyuan Hotel (Hangzhou West Lake)
4星,奎元馆(解放路总店),
2星,咬不得高祖生煎(高银街店),
4星,茅家埠景区,
3星,长江三峡大坝旅游区,
4星,三峡人家风景区,People scenic Three Gorges
4星,梁记粥铺,
3星,庐山三叠泉,
4星,西海大峡谷,
4星,武隆天生三桥,Three Natural Bridges Wulong County
3星,韩定食,Yeyije
3星,可隆海云酒店,Kolon Seacloud Hotel
3星,Andok’s D'Mall,Andok's
4星,西塘古镇,
3星,夫子庙,
3星,南京汤山一号温泉度假区,Nanjing No.1 Of Tangshan Hotspring Hotel
2星,南通狼山风景名胜区,
3星,濠河,
3星,如东雷迪森大酒店,Landison Hotel Nantong
3星,沙比岛,Sapi Islands
2星,水上清真寺,Masjid Bandaraya Kota Kinabalu
5星,大茄来海鲜餐厅(亚洲城店),Welcome Seafood Restaurant
5星,环滩岛,Mengalum Island
3星,豪丽胜酒店,Horizon Hotel
3星,哲斯頓港码头,Jesselton Point
4星,国家石油公司双峰塔,Petronas Twin Towers
4星,一楼食业●老街第一楼,
3星,黄山醉温泉国际度假酒店,Huangshan Zuiwenquan International Holiday Hotel
3星,五六岛,Oryukdo Island
2星,白公馆,
4星,重庆刘一手火锅(解放碑江景店),
2星,解放碑,
4星,武隆龙水峡地缝,
4星,长江索道,Yangtze River Cableway
5星,开元宁波九龙湖度假村,New Century Resort Jiulong Lake Ningbo
4星,西湖音乐喷泉,
3星,灵隐寺,LingYin Temple
4星,弄堂里(湖滨银泰in77C区店),
3星,外婆家(杭州湖滨店),
2星,西溪国家湿地公园,
4星,重庆市人民大礼堂,
4星,磁器口古镇,
4星,牧场小镇(洪崖洞店),
4星,老麻抄手,
4星,洪崖洞,Hong Ya Cave
4星,北山石刻,
4星,大足石刻,The Dazu Rock Carvings
3星,釜山广安大桥,Gwangan Bridge
2星,青岛五四广场,
2星,花石楼,
4星,第二海水浴场,
4星,小青岛,
3星,"Olé Spanish Tapas, Bar and Restaurant","Olé Spanish Tapas, Bar and Restaurant"
3星,Rima,Rima
4星,娜米度假酒店,Nami Resort
4星,Smoke Restaurant,Smoke Restaurant
4星,Yellow Cab Pizza(S2店),Yellow Cab Pizza
3星,Jonah's Fruit Shake & Snack Bar(Willy's Rock店),Jonah's Fruit Shake & Snack Bar
4星,Cyma Greek Taverna,Cyma
3星,D'Talipapa Market,D'Talipapa Market
2星,香港厨房,
2星,paluto,paluto
4星,长滩岛西湾酒店(暂停营业),Boracay West Cove
5星,香格里拉长滩岛度假酒店,Shangri-La's Boracay Resort and Spa
4星,海云台,Haeundae
4星,鳄鱼岛,Crocodile Island
5星,白沙滩,White Beach
4星,布拉波海滩,Bulabog Beach
4星,普卡海滩,Puka Beach
4星,威士顿湿地公园,Weston Wetland Park
4星,青岛怡堡精品酒店,The Castle Hotel
4星,八大关景区,
4星,青岛啤酒博物馆,
3星,仰口风景游览区,
3星,青岛崂山风景区,
3星,陶然居(南滨路店),
5星,江南驿(上天竺店),
3星,杭州仁和饭店,Ren He Hotel
4星,黄山醉温泉,
5星,哥打京那巴鲁香格里拉丹绒亚路酒店,Shangri-La's Tanjung Aru Resort & Spa Kota Kinabalu
4星,Pavilion Mall,Pavilion Mall
4星,吉隆坡盛贸饭店,Traders Hotel Kuala Lumpur
5星,Chikalicious,Chikalicious
5星,Wolfgang Puck Bar & Grill(新天地店),Wolfgang Puck Bar & Grill(新天地店)
5星,Pree,Pree
5星,锦州喜来登,
5星,古塔公园,
5星,笔架山,
4星,渤海大学,
5星,荣鹏风味烀饼(人民街总店),
4星,小国凤爪烧烤(古塔公园店),
5星,御烧烤,
4星,大理秦滇别院,Qin dian hotel
5星,外滩,
5星,上海新天地,
5星,静安嘉里中心,
4星,梅龙镇伊势丹百货,Westgate Mall
4星,中银大厦,
4星,黄大仙祠,
3星,崇光百货(尖沙咀店),Jumbo Sogo
5星,1881 Heritage,1881 Heritage
4星,东荟城,Citygate Outlets
5星,朗豪坊,Langham Place
4星,崇光百货(铜锣湾店),
4星,维多利亚港,
5星,澳洲牛奶公司(佐敦店),Australia Dairy Company
5星,天星小轮,StarFerryPier
5星,又一城,Festival Walk
5星,海港城,Harbour City
5星,高雄六合夜市,Liuho Tourist Night Market
3星,小平画像,
4星,深圳宝安国际机场,Shenzhen Bao'an International Airport
3星,东门步行街,
3星,星光大道,Avenue of Stars
5星,台北故宫博物院,Taipei's National Palace Museum
5星,太平山顶,
4星,地王大厦,
3星,世界之窗,window of the world
2星,大梅沙海滨公园,
3星,太平洋SOGO(高雄店),
4星,侨美囍饼蛋糕,
4星,龙城大药房,
4星,第二海滨浴场,
4星,藏经洞文物陈列馆,
4星,兴城海滨,
3星,兴城古城步行街,
5星,敦煌莫高窟数字展示中心,
3星,春华海鲜自助,
3星,悬壁长城,
5星,嘉峪关关城,
4星,南湾海滩,Pantai Taniung Benoa
5星,汪大燮故居,
4星,敦煌电影城,
4星,白沙湾黄金海岸,
3星,兴城文庙,
5星,河仓城,
5星,魏家凉皮(南门店),
1星,酒泉海市蜃楼,
3星,盘锦红海滩景区,
5星,大唐芙蓉园,
3星,脏鸭餐厅(乌布店),Bebek Bengil
5星,盘锦市湿地公园,
3星,顺张黄面馆,
5星,秀水山庄,
5星,阳关,
5星,钟鼓楼,
5星,秀里村,
5星,西千佛洞,
4星,鼎翔生态旅游区,
5星,呼伦湖,Hulun Lake
4星,库塔购物商街艺廊,Kut a Galleria Artist Community
4星,反弹琵琶雕像,
3星,红海滩旅游风景区,
1星,老孙家饭庄(文景路店),
3星,中俄商贸步行街,
5星,海滨风景区,
4星,敦煌古城,
5星,玉门关,
5星,甘肃省博物馆,Gansu Provincial Museum
5星,回民街,
5星,汉长城遗址,
5星,沙洲夜市,
3星,盘锦湖滨公园,
5星,大辽河,
3星,月牙湾湿地公园,
5星,盘锦芦苇荡,
5星,雅丹国家地质公园,
4星,盘锦紫澜门国际酒店,
5星,红海滩国家风景廊道,
5星,满洲里扎赉诺尔猛犸公园,
5星,边防公路,
2星,满洲里口岸,
2星,宏村蒙古奶茶,
5星,骊山,
5星,月牙泉,
5星,鸣沙山,
2星,俄罗斯艺术博物馆,
2星,老米家大雨泡馍(西羊市店),
2星,满洲里中俄互市贸易旅游区,
5星,华清宫,
5星,西安湘子门青年旅舍,Xiangzimen Youth Hsotel
5星,西安贾三清真灌汤包子馆(北院门总店),
5星,沁香原烤肉城,
5星,黄山乐贤居客栈,Hongcun Le Xianju Inn
5星,大雁塔北广场音乐喷泉,The big wild goose pagoda fountain
5星,秦陵铜车马,
5星,木坑竹海,
5星,钟楼,
5星,回民街,
5星,南湖,
5星,西安碑林博物馆,Forest of Stone Steles Museum
5星,书院门,
3星,曲江乐园,
3星,都城隍庙,
3星,湘子庙,
5星,周老记蟹壳黄烧饼,
3星,满洲里国门景区,
3星,满洲里婚礼宫,
3星,山海广场,
1星,兴城古城,
2星,吊桥公园,
1星,满洲里套娃景区,
5星,大皮院清真寺,
2星,石雕村,Batubulan
3星,京打马尼火山,Kintamani Volcano
2星,海龟岛,Turtle Island
2星,乌布皇宫,Puri Saren Agung
2星,金巴兰海滩,Jimbaran Beach
4星,情人崖,
1星,海神庙,Tanah Lot
5星,白金青池 美瑛,Shirogane Blue Pond
4星,出拔小路,Otaru Denuki
3星,大通公园,Sapporo Odori Park
4星,大丸百货,Daimaru
4星,森之时计咖啡屋,Kohimorinotokei
3星,风之花园,Garden of Wind
4星,森林精灵阳台,Ningle Terrace
5星,童话十字路口,Marchen Intersection
3星,大正哨子馆,Otaru Taishou Glass Palace
4星,おたる政寿司 本店,Otarumasazushi
4星,小樽运河,Otaru Canal
5星,小樽八音盒博物馆,Otaru Orgel Museum
4星,小樽运河仓库群,Former Otaru Warehouse
3星,小樽运河食堂,Otaru unga shokudō
5星,LeTAO 本店,
5星,洞爷湖,Lake Toya
5星,旭岳,
5星,大雪山国立公园,
4星,富田农场,Farm Tomita
5星,地狱谷,HellValley
4星,札幌电视塔,Sapporo TV Tower
5星,白色恋人巧克力工厂,Shiroikoibitopaku
4星,四季彩之丘,Shikisai no Oka
4星,狸小路商业街,Tanuki Koji Shopping Mall
5星,蟹本家(札幌站前本店),Sapporokanihonke
5星,梅光轩(札幌站前通店) ,Baikouken
4星,JR新千岁机场站,New Chitose Airport
5星,卡兹尼神殿,
5星,祭祀高台,High Place of Sacrifice
5星,门面街,Street of Facades
5星,肖巴克城堡,Shobak Castle
5星,波利尼西亚文化中心,Polynesian Cultural Center
5星,谢赫扎耶德大清真寺,Sheikh Zayed Grand Mosque Center
4星,阿联酋皇宫酒店金箔咖啡下午茶,LE CAFÉ
5星,阿联酋皇宫酒店Le Vondome餐厅,Le Vendome
4星,法拉利主题乐园,Ferrari World Abu Dhabi
5星,朗秋,
5星,八坂神社,Yasaka Shrine
5星,千本鸟居,Senbon Torii
5星,京都站,Kyoto Station
5星,四天王寺,Shitennoji Temple
5星,艾西拉小镇,
5星,丹吉尔,Tangier
4星,舍夫沙万老城,Chefchaouen Médina
4星,Chouara皮革厂,Chouara Tannery
5星,阿伊特·本·哈杜村,Ksar Ait Ben Haddou
4星,Le grand balcon du café glacier,
4星,吉马广场,Jemaa el Fna
5星,YSL博物馆,Yves Saint Laurent Museum
5星,马若雷勒花园,Jadin Majorelle Garden
5星,La Mamounia,La Mamounia
3星,长堤公园,Langelinie park
5星,克里斯钦自由城,Fristaden Christiania
5星,新港运河,NewHarbor
5星,丹麦国家博物馆,National Museum of Denmark
5星,上帝瀑布,Godafoss Waterfall
5星,克拉夫拉火山口湖,Krafla
5星,杰古沙龙湖,Jokulsarlon Glacial Lagoon
5星,维克黑沙滩,Black Sand Beach
5星,维克镇,Vik
5星,岛屿之门,Dyrholaey
5星,索荷马塞杜 飞机残骸,Sólheimasandur Plane Crash
5星,塞里雅兰瀑布,Seljalandsfoss
4星,冰岛蓝湖,Blue Lagoon Iceland
5星,瓦特纳冰川国家公园,Vatnajokull National Park
5星,黄金瀑布,Gull Falls
5星,大间歇泉,Great Geysir
5星,黄金旅游圈,Golden Circle Route
5星,太阳航海者,Sun Voyager
5星,雷克雅未克大教堂,Hallgrimskirkja
5星,Kaffi Brennslan,
5星,Laugavegur 116,Laugavegur 116
5星,"深圳第一老街-东门最高顶层复式花园-东门町美墅,深圳购物美食中心,紧邻香港!","深圳第一老街-东门最高顶层复式花园-东门町美墅,深圳购物美食中心,紧邻香港!"
4星,武汉大学,
4星,栈桥,
4星,芝华水疗,Cheeva Spa
5星,蟹道乐(道顿崛中店),Kanidouraku
5星,若草山,Mount Wakakusa
5星,春日大社,Kasuga Grand Shrine
5星,奈良公园,Nara Park
5星,八坂神社,Yasaka Shrine
5星,高台寺,Kodai-ji Temple
5星,三年坂二年坂,Sannenzaka Ninenzaka
4星,花之绘姿,
4星,柊家别馆,Hiiragiya Bekkan Annex
5星,背割堤,Kasen
5星,兵卫向阳阁,Hyoe Koyokaku
5星,Cheeva Spa,Cheeva Spa
4星,德格拉郎梯田,Tegallalang Rice Terraces
5星,岩石吧,Rock Bar
2星,乌布皇宫,Puri Saren Agung
5星,Phantom of The Opera London,Phantom of The Opera London
5星,地狱谷,HellValley
3星,狸小路商业街,Tanuki Koji Shopping Mall
5星,Sami Sami Restaurant,Sami Sami Restaurant
2星,金巴兰海滩烧烤,Jimbaran Bay Seafood Club
5星,阿寒湖阿伊努村,Ainu Kotan Village
5星,北海道大学札幌校区,Hokkaido University Sapporo Campus
4星,白色恋人巧克力工厂,Shiroikoibitopaku
5星,迪拜机场免税店,Dubai Duty Free
5星,无敌黑猪肉香肠,
3星,淡水老街,Tam Shui
3星,猴硐,Houtong Village
2星,十分瀑布,
4星,师公会海鲜酒家(盐田店),
4星,太兴餐厅(怡景中心城店),
5星,故宫,The Palace Museum
5星,巽寮湾,Xunliao Bay
4星,万达广场,
5星,宁夏贺兰山国家森林公园,
5星,阿叶羊杂碎,
4星,宁夏牛街,
5星,拜寺口双塔,
5星,爱伊河,
4星,鼓楼,
5星,滚钟口,
4星,月亮门,
4星,中阿之轴,
5星,老毛手抓(鼓楼店),
5星,国强手抓(北京西路店),
5星,德隆楼(鼓楼总店),
5星,镇北堡西部影城,
5星,贺兰山岩画,Rock Art Helan Mountain
5星,外滩,
5星,北江小三峡,
